session_id,user_id,campaign_id,session_start,session_end,device_type,country,utm_campaign,utm_source,utm_medium
S0008245,U002590,,2024-08-05 18:13:45,2024-08-05 18:16:57,desktop,US,,facebook,social
S0008246,,C00090,2025-07-18 17:42:24,2025-07-18 17:47:24,mobile,US,Holiday Prep 2025 – Bedroom,facebook,social
S0008247,U003493,,2025-04-19 01:40:11,2025-04-19 01:45:07,desktop,US,,google,cpc
S0008248,U006174,,2024-09-08 17:56:59,,mobile,US,,google,none
S0008249,U002087,,2025-04-20 12:46:43,2025-04-20 12:50:28,desktop,US,,organic,CPC
S0008250,,,2024-11-27 16:30:46,2024-11-27 16:34:48,mobile,CA,,email,organic
S0008251,U007892,C00075,2024-09-20 16:32:21,2024-09-20 16:35:08,mobile,US,Summer Sale 2024 – Storage,facebook,social
S0008252,U005773,C00691,2025-09-26 02:52:03,2025-09-26 02:55:23,desktop,US,Holiday Prep 2025 – Storage,facebook,cpc
S0008253,U008275,,2024-07-11 12:32:21,2024-07-11 12:34:23,desktop ,  usa  ,,FACEBOOK,CPC
S0008254,U007811,,2024-02-29 23:31:56,2024-02-29 23:34:29,mobile,DE,,direct,none
S0008255,U002178,C00527,2024-12-15 04:10:46,2024-12-15 04:14:18,mobile,US,Cozy Home 2025 – Kitchen,google,organic    
S0008256,U003194,,2025-09-26 12:22:34,2025-09-26 12:29:55,mobile,US,,email,email      
S0008257,U008220,C00100,2025-06-17 15:17:42,2025-06-17 15:22:28,mobile,CA,Summer Sale 2025 – Decor,email ,cpc
S0008258,U007069,,2024-01-20 04:03:53,2024-01-20 04:06:14,desktop,US,,direct,none
S0008259,U000965,C00496,2025-01-26 21:40:23,2025-01-26 21:43:09,mobile,US,SUMMER SALE 2024 – DECOR,facebook,cpc
S0008260,U005493,,2024-06-27 05:24:42,2024-06-27 05:28:57,mobile,in,,email,email
S0008261,U002358,C00044,2024-12-26 16:20:47,2024-12-26 16:16:47,desktop,US,Holiday Prep 2025 – Storage,referral,none
S0008262,U005027,C00346,2026-01-01 22:57:02,2026-01-01 23:05:18,mobile  ,US,Cozy Home 2024 – Kitchen,google,none
S0008263,,C00496,2024-01-28 23:09:07,2024-01-28 23:12:13,mobile,United States,SUMMER SALE 2024 – DECOR,organic,organic
S0008264,U004256,,2024-04-03 17:47:28,2024-04-03 17:56:10,mobile,Canada,,direct,none
S0008265,,C00435,2025-03-16 17:09:57,2025-03-16 17:14:44,desktop,United States,Back to School 2025 – Bedroom,google,cpc
S0008266,U001210,C00239,2024-11-22 09:10:21,2024-11-22 09:17:13,mobile,usa,New Arrivals 2024 – Bedroom,facebook,social
S0008267,U003318,C00281,2024-02-12 16:22:23,2024-02-12 16:26:46,mobile,US,Weekend Flash 2025 – Kitchen,facebook,cpc
S0008268,U001825,,2025-07-27 21:53:26,2025-07-27 21:59:10,mobile,US      ,,email,email   
S0008269,U004418,,2025-09-24 10:02:11,2025-09-24 10:06:32,mobile,US,,organic,organic
S0008270,U003956,,2024-04-22 04:11:41,2024-04-22 04:12:46,mobile,US,,referral,none
S0008271,U009513,,2026-01-06 11:12:52,2026-01-06 11:15:26,mobile,US,,GOOGLE,organic
S0008272,U009626,,2024-01-25 20:54:14,2024-01-25 21:01:03,tablet,fr,,organic,organic
S0008273,,,2025-11-05 06:38:38,2025-11-05 06:53:21,mobile,US,,referral,none
S0008274,U003806,C00662,2025-06-12 06:00:32,2025-06-12 06:10:16,desktop,Canada,Clearance 2025 – Kitchen,organic,organic
S0008275,,,2024-01-17 03:55:21,2024-01-17 03:58:45,mobile,India,,google,organic
S0008276,U002232,,2024-05-28 07:03:06,2024-05-28 07:07:42,mobile,AU,,google,none
S0008277,U008671,C00063,2024-06-02 03:01:06,2024-06-02 03:03:40,mobile,US,Bundle & Save 2025 – Kitchen,google,cpc
S0008278,U008286,C00588,2025-09-01 22:41:51,2025-09-01 22:52:32,mobile,UK,Weekend Flash 2025 – Kitchen,referral,none
S0008279,U003719,,2025-07-06 12:40:04,2025-11-31T09:00:00,mobile,US,,organic,organic
S0008280,U006427,C00295,2024-05-05 08:05:27,2024-05-05 08:09:06,mobile,US,Clearance 2025 – Bath,organic,none
S0008281,U002313,,2025-05-02 08:29:49,2025-05-02 08:34:17,mobile,US,,organic,organic
S0008282,U001344,,2025-02-16 11:00:28,2025-02-16 11:02:04,mobile,US,,facebook,social
S0008283,U008816,,2024-09-13 06:14:05,2024-09-13 06:14:10,mobile,US,,email,email
S0008284,U004768,C00494,2025-04-06 21:48:08,2025-04-06 21:50:02,mobile,US,Back to School 2025 – Kitchen,direct,none
S0008285,U004759,C00126,2024-09-12 11:58:57,2024-09-12 12:05:08,desktop, US ,Weekend Flash 2025 – Office,direct,none
S0008286,U005178,C00252,2024-01-07 15:04:04,,desktop,US,,email,email
S0008287,U001480,C00061,2025-07-05 16:39:26,2025-07-05 16:43:03,desktop, CA ,Summer Sale 2024 – Bedroom,referral,social
S0008288,U009224,C00153,2024-03-29 09:12:27,2024-03-29 09:15:57,mobile,US,Weekend Flash 2024 – Storage,email,email
S0008289,U007412,,2025-01-08 19:06:47,2025-01-08 19:12:05,mobile,usa,,FACEBOOK,social
S0008290,,C00163,2025-09-13 10:04:04,2025-09-13 10:08:29,mobile,CA,Summer Slae 2024 – Office,direct,none
S0008291,U009190,,2024-10-19 18:10:44,2024-10-19 18:12:33,mobile,US,,email,cpc
S0008292,U007785,C00061,2025-06-10 11:26:34,2025-06-10 11:29:46,mobile,us,,organic,organic
S0008293,U004144,,2026-01-12 19:16:16,2026-01-12 19:19:48,desktop, UK,Clearance 2024 – Storage,google,email
S0008294,,C00601,2025-07-28 03:44:51,2025-07-28 03:49:39,desktop,MX,New Arrivals 2024 – Decor,google,organic
S0008295,U002735,C00777,2024-08-16 17:33:42,2024-08-16 17:35:31,desktop,US,Back to School 2024 – Outdoor,direct,none
S0008296,U003660,C00582,2024-06-25 16:25:25,2024-06-25 16:28:41,MOBILE,AU  ,,facebook,cpc
S0008297,U006462,C00662,2025-07-10 14:42:58,2025-07-10 14:48:24,desktop,US,,google,cpc
S0008298,,,2024-06-29 14:23:01,2024-06-29 14:28:22,mobile,united states,,direct,none
S0008299,U003632,,2025-04-07 23:06:54,2025-04-07 23:20:27,mobile,US,,google,cpc
S0008300,U001939,,2025-11-27 06:22:49,2025-11-27 06:26:28,desktop      ,US,,organic,organic
S0008301,,,2024-02-27 10:20:52,2024-02-27 10:25:39,mobile,Brazil,,google,cpc
S0008302,U002048,,2024-01-04 18:15:34,2024-01-04 18:19:29,desktop,usa      ,,google,none
S0008303,U004170,,2025-06-20 01:48:45,2025-06-20 01:52:16,mobile,US,,GOOGLE,organic
S0008304,,,2025-09-07 10:38:32,2025-09-07 10:40:54,mobile,CA,,organic,none
S0008305,U008484,,2024-03-05 10:30:26,,mobile,US,,direct,organic
S0008306,U002866,C00061,2026-01-02 15:30:24,2026-01-02 15:22:04,desktop,UK,Summer Sale 2024 – Bedroom,organic,organic
S0008307,U001667,,2024-10-14 07:26:22,2024-10-14 07:31:58,desktop,usa,,ORGANIC,organic
S0008308,U003914,C00487,2026-01-12 05:05:52,2026-01-12 05:09:14,mobile,US,New Arrivals 2025 – Decor,email,social
S0008309,U005207,C00231,2024-07-28 22:25:25,2024-07-28 22:30:08,mobile,United Kingdom,Clearance 2024 – Bedroom,organic,organic
S0008310,,C00780,2024-03-14 02:17:27,2024-03-14 02:21:28,mobile,US,New Arrivals 2024 – Bedroom,google,organic
S0008311,U002223,C00349,2025-11-18 14:52:43,2025-11-18 14:55:34,mobile,UK,Weekend Flash 2025 – Office,organic,organic
S0008312,U002862,C00075,2025-09-15 08:24:49,2025-09-15 08:26:18,desktop,US,Summer Sale 2024 – Storage,google,cpc
S0008313,U001015,C00592,2024-09-02 07:33:03,2024-09-02 07:44:41,desktop,usa  ,Summer Sale 2025 – Kitchen,organic,organic
S0008314,U004708,,2025-11-16 10:52:59,2025-11-16 10:57:14,desktop, US  ,,REFERRAL,referral
S0008315,U007936,,2026-01-14 17:57:10,2026-01-14 17:59:53,DESKTOP,US,,organic,social
S0008316,U008962,C00651,2025-01-20 00:22:50,2025-01-20 00:29:52,mobile,US   ,,facebook,social
S0008317,U003330,C00780,2025-06-30 08:53:11,2025-06-30 08:59:23,tablet,US,New Arrivals 2024 – Bedroom,ORGANIC,social
S0008318,U004047,C00056,2024-11-07 20:15:01,2024-11-07 20:23:30,mobile,BR ,,    organic      ,organic   
S0008319,U003863,C00778,2025-08-21 09:40:53,2025-08-21 09:44:00,mobile,US,Weekend Flash 2024 – Office,direct,none
S0008320,U000684,,2024-04-23 00:39:18,2024-04-23 00:43:54,mobile,United States,,organic,organic
S0008321,U007840,C00662,2025-10-28 08:57:15,2025-10-28 09:01:14,DESKTOP,United States,Clearance 2025 – Kitchen,google,organic
S0008322,U000173,C00489,2025-08-10 13:57:34,2025-08-10 14:03:59,mobile,United States,New Arrivals 2026 – Kitchen,facebook,cpc
S0008323,U009184,,2025-09-20 12:43:50,2025-09-20 12:45:02,desktop,US,,direct,social
S0008324,U001408,C00199,2024-09-11 03:53:18,2024-09-11 03:59:04,desktop,US,Summer Sale 2024 – Bedroom,direct,none
S0008325,U006641,,2025-02-09 21:13:23,2025-02-09 21:19:00,mobile,US,,facebook,SOCIAL
S0008326,U007847,,2025-11-14 20:30:05,2025-11-14 20:33:31,desktop,France,,google,none
S0008327,,,2024-08-18 13:44:20,2024-08-18 13:54:31,desktop,usa,,facebook,cpc
S0008328,U006819,C00759,2025-09-14 06:55:19,2025-09-14 07:05:18,mobile,Canada,Summer Sale 2025 – Bedroom,google,organic
S0008329,U002916,C00462,2025-04-22 03:33:36,2025-04-22 03:36:35,mobile,US,Cozy Home 2025 – Kitchen,facebook,social
S0008330,U007824,C00651,2025-03-13 08:10:47,2024/02/30 12:15:00,mobile,US,,organic,organic
S0008331,,C00163,,2025-08-17 22:41:56,desktop,US,Summer Sale 2024 – Office,  facebook   ,social
S0008332,,C00489,2025-07-31 01:40:26,2025-07-31 01:45:52,mobile,US,New Arrivals 2026 – Kitchen,direct,none
S0008333,U008526,C00653,2025-01-08 15:46:49,2025-01-08 15:48:35,mobile,US  ,Cozy Home 2024 – Decor,email,social
S0008334,U005881,C00044,2025-06-25 22:48:55,2025-06-25 22:52:52,tablet,US,Holiday Prep 2025 – Storage,organic,organic
S0008335,U005457,C00420,2025-11-15 06:39:48,2025-11-15 06:43:24,mobile,usa,,google,cpc
S0008336,U005726,C00346,2025-05-03 18:37:15,2025-05-03 18:44:22,desktop,usa,Cozy Home 2024 – Kitchen,direct,none
S0008337,,C00477,2025-01-21 23:35:23,2025-01-21 23:41:34,mobile,  United States  ,Clearance 2026 – Decor,organic,organic
S0008338,U007294,C00477,2024-03-16 14:47:21,2024-03-16 14:48:20,mobile, CA ,Clearance 2026 – Decor,google,none
S0008339,U009020,,2024-10-17 11:22:18,2024-10-17 11:31:34,mobile,CA,,facebook,cpc
S0008340,,C00534,2024-03-04 11:14:08,2024-03-04 11:23:40,desktop,US,  Back  to  School  2024  –  Bath    , direct,none
S0008341,U007917,,2025-01-22 13:43:34,,mobile,US,,google,organic
S0008342,U003727,C00146,2026-01-07 01:45:59,2026-01-07 01:47:15,desktop,us,Cozy Home 2025 – Kitchen,  facebook,organic 
S0008343,U008230,,2024-02-07 11:12:28,2024-02-07 11:26:30,mobile,Canada,,facebook,social
S0008344,,C00087,2025-12-29 09:10:53,2025-12-29 09:14:34,mobile,US,,google,none
S0008345,U000437,C00263,2024-06-30 16:33:39,2024-06-30 16:36:27,desktop,US,Cozy Home 2025 – Decor,organic,organic
S0008346,U001407,C00281,2024-07-11 04:35:43,2024-07-11 04:39:56,mobile,usa,Weekend Flash 2025 – Kitchen,GOOGLE,cpc
S0008347,U001545,,2025-07-20 19:46:51,2025-07-20 19:48:59,mobile,IN,,facebook,cpc
S0008348,,,2025-05-15 07:55:30,2025-05-15 07:57:38,desktop,US,,facebook,cpc
S0008349,U006586,C00252,2024-09-05 09:24:47,2024-09-05 09:26:31,mobile,US,Bundle & Save 2025 – Office,google,cpc
S0008350,U003052,C00056,2025-03-22 12:07:30,2025-03-22 12:09:43,mobile, CA , Weekend Flash 2026 – Decor   ,google,cpc
S0008351,U006780,C00777,2024-11-25 14:37:22,2024-11-25 14:46:24,mobile,US,Back to School 2024 – Outdoor,facebook,cpc
S0008352,U003593,,2025-11-04 10:12:29,2025-11-04 10:17:53,mobile,us,,google,cpc
S0008353,U009316,,2025-06-17 04:43:36,2025-06-17 04:46:15,mobile,United Kingdom,,direct,none
S0008354,U001973,,2024-12-10 08:27:35,2024-12-10 08:29:48,mobile,US,,google,cpc  
S0008355,U006214,C00255,2024-07-19 11:44:32,2024-07-19 11:54:49,mobile,usa,Clearance 2026 – Kitchen,facebook,social
S0008356,U003696,C00252,2025-08-11 19:45:49,2025-08-11 19:53:10,desktop,US,Bundle & Save 2025 – Office,google,organic
S0008357,U001754,,2025-08-25 05:56:05,,mobile,US,,google,none
S0008358,U005676,C00770,2025-02-25 13:26:32,2025-02-25 13:30:20,mobile,US,,facebook,cpc
S0008359,U002401,,2025-06-06 09:50:40,2025-06-06 09:52:17,mobile,DE,,google,cpc
S0008360,U000328,C00438,2025-11-12 14:05:47,2025-11-12 14:14:28,mobile,US,,google,email
S0008361,U000172,,2025-09-29 13:07:02,2025-09-29 13:13:54,mobile,US,,google,organic
S0008362,U007973,,2025-08-27 06:31:41,2025-08-27 06:33:30,tablet,US,,google,organic
S0008363,U002148,,2024-01-20 11:34:13,2024-01-20 11:36:47,mobile,US,,google,cpc
S0008364,,C00063,2025-04-11 12:05:22,2025-04-11 12:09:35,mobile,US,,email,email
S0008365,U004806,,2024-12-15 05:23:20,2024-12-15 05:28:46,tablet,Canada,,google,cpc
S0008366,,C00063,2025-06-13 06:07:32,2025-06-13 06:10:42,desktop,US,Bundle & Save 2025 – Kitchen,google,email
S0008367,U000749,C00044,2025-11-01 17:27:26,2025-11-01 17:33:14,mobile,US,,organic,organic
S0008368,U007917,,2024-08-26 00:21:08,2024-08-26 00:26:23,mobile,united states,,google,organic
S0008369,U001769,C00777,2024-01-04 23:32:39,2024-01-04 23:35:39,desktop,US,,google,organic
S0008370,U006683,,2024-08-08 12:10:08,,desktop,US,,    direct    ,none
S0008371,U001692,C00217,2024-07-20 06:00:50,2024-07-20 06:02:59,mobile,US,Bundle & Save 2025 – Outdoor,direct,NONE
S0008372,,C00252,2025-02-08 15:59:51,2025-02-08 16:01:33,mobile,US,Bundle & Save 2025 – Office,facebook,CPC
S0008373,U005988,,2025-04-23 11:29:33,2025-04-23 11:34:56,desktop,US,,  email ,email
S0008374,U001960,C00582,2024-08-30 04:10:47,2024-08-30 04:17:13,mobile,US,Cozy Home 2024 – Bedroom,email,email
S0008375,U009059,,2024-12-28 08:14:46,2024-12-28 08:17:06,desktop,US,,organic,email
S0008376,U008902,C00174,2024-09-29 00:23:10,2024-09-29 00:25:36,tablet,US,Bundle & Save 2025 – Lighting,direct,none
S0008377,U004497,C00753,2025-08-10 23:53:35,2025-08-10 23:58:57,desktop ,US,,google,cpc
S0008378,U002195,,2025-11-07 23:20:29,2025-11-07 23:23:04,desktop  ,usa,,google,none
S0008379,U008115,C00063,2025-03-14 21:09:26,2025-03-14 21:11:37,MOBILE,usa,Bundle & Save 2025 – Kitchen,google,organic
S0008380,U008049,,2025-10-23 19:51:31,2025-10-23 19:53:15,desktop,    US    ,,facebook,email
S0008381,U001059,C00054,2025-09-24 09:24:35,2025-09-24 09:33:51,tablet,US,WEEKEND FLASH 2024 – OUTDOOR,direct,none
S0008382,,,2025-03-03 10:45:53,,desktop,US,,google,cpc
S0008383,,C00795,2024-07-04 14:16:46,,mobile,Canada,Summer Sale 2024 – Bedroom,email,email
S0008384,U007977,C00252,2024-06-27 19:35:32,2024-06-27 19:45:31,desktop,US,Bundle & Save 2025 – Office,organic,organic
S0008385,U008698,C00010,2025-10-07 00:52:35,2025-10-07 01:08:14,mobile,US,Back to School 2025 – Decor,google,organic
S0008386,U008421,,2024-03-29 21:43:20,2024-03-29 21:47:42,mobile,US,,facebook,social
S0008387,,C00174,2024-02-07 13:12:25,,mobile,AU,Bundle & Save 2025 – Lighting,google,ORGANIC
S0008388,,C00087,2024-09-29 23:47:53,2024-09-29 23:45:41,desktop,US,Back to School 2024 – Kitchen,facebook,cpc
S0008389,U006461,C00645,2025-08-03 11:17:18,2025-08-03 11:21:30,mobile,US,Bundle & Save 2024 – Decor,google,cpc
S0008390,U003423,C00087,2024-07-10 18:00:21,2024-07-10 18:02:47,mobile,US,Back to School 2024 – Kitchen,email,email
S0008391,U004889,C00174,2025-01-17 06:22:22,2025-01-17 06:27:32,mobile,IN,Bundle & Save 2025 – Lighting,google,cpc
S0008392,,C00005,2025-12-26 00:38:30,,desktop  ,US,Summer  Sale  2025  –  Outdoor  ,facebook,cpc
S0008393,U002524,,2024-04-17 00:09:05,2024-04-17 00:10:57,mobile,US,,google,social
S0008394,U006919,,2025-04-13 23:53:50,2025-04-14 00:01:30,desktop,US,, FACEBOOK ,cpc
S0008395,U006770,,2024-03-15 06:44:45,2024-03-15 06:50:30,mobile,Canada,,google,organic
S0008396,U007323,C00798,2025-10-09 23:26:26,2025-10-09 23:28:56,mobile,US,Cozy Home 2025 – Decor,facebook,social 
S0008397,U000573,,2025-08-21 15:42:30,2025-08-21 15:48:03,desktop,us,,facebook,social
S0008398,U005729,C00189,2025-10-02 08:25:22,2025-10-02 08:28:29,tablet,usa,Summer Sale 2025 – Kitchen,google,organic
S0008399,U008674,,2025-07-04 11:41:45,2025-07-04 11:48:36,mobile,India,,google,cpc
S0008400,,C00494,2024-01-05 16:16:23,2024-01-05 16:22:05,desktop,US,Back to School 2025 – Kitchen,google,organic
S0008401,U003090,,2025-04-25 05:09:45,2025-04-25 05:13:06,tablet,US,Clearance 2025 – Bedroom,email,email
S0008402,U007725,,2024-08-07 04:17:56,,mobile,IN,,google,organic
S0008403,,C00513,2024-08-21 06:24:28,2024-08-21 06:27:40,mobile,US,Cozy Home 2025 – Bath,FACEBOOK,social
S0008404,U003380,,2025-11-26 00:42:59,2025-11-26 00:45:39,mobile,CA,,direct,none
S0008405,U008747,C00777,2025-11-20 07:59:46,2025-11-20 08:09:20,desktop,CA,Back to School 2024 – Outdoor,direct,none
S0008406,U008730,C00338,2025-03-31 23:43:54,2025-03-31 23:46:18,mobile,CA,Cozy Home 2025 – Bedroom,facebook,none
S0008407,U009067,C00515,2025-01-05 06:52:03,2025-01-05 06:59:35,MOBILE,us,Holiday Prep 2025 – Outdoor,google,none
S0008408,U006795,,2024-07-13 03:10:34,2024-07-13 03:25:53,mobile,United States,,organic,organic
S0008409,U001575,,2025-09-15 10:34:53,2025-09-15 10:39:05,mobile,CA,,direct,none
S0008410,U000935,C00777,2024-07-09 07:07:53,2024-07-09 07:11:41,mobile,US,Back to School 2024 – Outdoor,google,CPC
S0008411,U009756,C00163,2025-10-04 19:18:48,2025-10-04 19:26:38,mobile,US,Summer Sale 2024 – Office,referral   ,none
S0008412,U005707,C00169,2024-04-16 15:47:17,2024-04-16 15:52:30,mobile,US,New Arrivals 2024 – Office,organic,organic
S0008413,U006558,,2025-05-14 18:56:02,2025-05-14 19:00:24,mobile  ,usa,,direct,none
S0008414,U005284,,2024-02-21 00:28:04,,mobile,usa,,referral,cpc
S0008415,U002166,C00231,2024-03-29 16:47:18,2024-03-29 16:51:05,mobile,US,Clearance 2024 – Bedroom,facebook,cpc
S0008416,,C00010,2025-11-23 21:02:35,2025-11-23 21:13:28,desktop,US,Back to School 2025 – Decor,facebook,cpc
S0008417,U006729,C00808,2025-08-14 16:23:15,2025-08-14 16:28:59,desktop,US,New Arrivals 2025 – Office,  direct   ,cpc
S0008418,U005192,C00597,2025-08-02 15:32:35,2025-08-02 15:40:46,mobile,US,,google,organic
S0008419,U006125,C00630,2024-12-26 00:35:24,2024-12-26 00:39:37,desktop,United States,,direct,none
S0008420,U009615,C00585,2025-03-09 14:31:50,,mobile,Canada,New Arrivals 2024 – Office,google,none
S0008421,,,2024-08-29 02:16:47,2024-08-29 02:19:29,mobile,US,,email,email
S0008422,U001568,,2025-03-28 05:55:09,2025-03-28 05:59:30,mobile,Mexico,New Arrivals 2024 – Bedroom,organic,organic
S0008423,U007874,C00163,2024-12-05 14:17:51,2024-12-05 14:26:10,mobile,US,Summer Sale 2024 – Office,google,cpc
S0008424,U002275,C00528,2025-02-12 13:34:16,2025-02-12 13:42:36,mobile,US  ,,google,none
S0008425,U006749,,2024-09-22 00:48:49,2024-09-22 00:52:14,mobile,United States,,organic,organic
S0008426,U006650,C00249,2025-07-04 08:04:05,2025-07-04 08:10:06,mobile,usa, Holiday Prep 2024 – Storage ,facebook,cpc
S0008427,U000740,C00094,2025-10-31 22:15:22,2025-10-31 22:20:40,desktop,US,Weekend Flash 2024 – Storage,organic,organic
S0008428,,C00477,2024-05-16 21:11:39,2024-05-16 21:14:56,mobile,IN,Clearance 2026 – Decor,email      ,email
S0008429,U000389,,2025-08-30 01:18:24,2025-08-30 01:20:53,MOBILE,US,,organic,organic
S0008430,U001992,,2025-09-24 17:08:58,2025-09-24 17:16:31,desktop,US,,google,social
S0008431,U000800,C00316,2025-05-01 03:12:11,2025-05-01 03:14:14,mobile,IN,Clearance 2025 – Bath,google,cpc
S0008432,U004428,,2025-10-29 19:47:48,2025-10-29 19:56:50,  desktop,United States,,google,organic
S0008433,U005263,,2024-09-12 18:04:57,2024-09-12 18:11:58,mobile,US,,direct,organic
S0008434,U004930,C00582,2024-04-28 07:48:48,2024-04-28 07:55:10,tablet,US,Cozy Home 2024 – Bedroom,google,none
S0008435,U003384,C00489,2024-02-02 23:43:32,2024-02-02 23:49:24,MOBILE,US ,New Arrivals 2026 – Kitchen,email,email
S0008436,U001751,C00420,2025-06-08 12:43:09,2025-06-08 12:48:01,mobile,United States,Cozy Home 2025 – Outdoor,google,organic
S0008437,U006694,,2024-02-02 05:49:23,2024-02-02 05:52:09,mobile,US,,organic,organic
S0008438,U001832,C00112,2024-03-17 20:08:59,2024-03-17 20:13:28,desktop,US,,facebook,SOCIAL
S0008439,U007076,C00676,2024-03-28 19:08:05,,desktop,Australia,Summer Sale 2025 – Kitchen,facebook,cpc
S0008440,U004605,,2024-12-03 16:35:38,2024-12-03 16:38:38,mobile,CA,,google,cpc
S0008441,U003418,,2025-12-10 18:17:24,2025-12-10 18:18:14,  mobile      ,US,,google,organic
S0008442,U006939,,2025-10-31 14:23:08,2025-10-31 14:27:50,tablet,US,,facebook,social
S0008443,U004938,C00163,2025-11-09 04:06:13,2025-11-09 04:12:13,desktop,CA,Summer Sale 2024 – Office,email,EMAIL
S0008444,U002136,C00777,2024-01-14 01:27:18,2024-01-14 01:30:06,mobile,US,Back to School 2024 – Outdoor,organic,organic
S0008445,U009594,C00136,2024-09-06 03:29:26,2024-09-06 03:33:14,mobile,CA,,organic,organic
S0008446,U009839,,2024-03-08 23:36:32,2024-03-08 23:39:12,mobile,US,,google,email
S0008447,,C00590,2025-07-29 18:54:53,2025-07-29 19:00:21,desktop,usa,New Arrivals 2025 – Outdoor,    facebook,cpc
S0008448,,C00576,2024-05-11 10:29:23,2024-05-11 10:35:02,desktop,India,Summer Sale 2025 – Decor,google,none
S0008449,U002916,,2025-11-04 13:53:23,2025-11-04 14:00:46,desktop,AU,,organic,organic
S0008450,U002052,,2024-05-13 05:54:50,,desktop,US,,facebook,cpc
S0008451,,,2025-09-07 20:14:24,2025-09-07 20:16:39,desktop,Australia,,facebook,cpc
S0008452,,,2024-03-01 15:22:56,2024-03-01 15:23:59,mobile,usa,,referral,none
S0008453,U007190,C00100,2024-07-03 04:28:30,2024-07-03 04:30:48,mobile,UNITED KINGDOM,    Summer  Sale  2025  –  Decor    ,google,cpc
S0008454,U002644,,2025-07-20 13:34:33,2025-07-20 13:41:52,mobile,US,,organic,organic
S0008455,,C00704,2025-01-07 08:18:54,2025-01-07 08:27:57,mobile,us,Back to School 2025 – Decor,direct,none
